[VP/NP] , used to treat , to treat , PPDB2.0Score=4.76476 PPDB1.0Score=12.744950 -logp(LHS,e1)=0.30786 -logp(LHS,e2)=0.89456 -logp(e1,LHS)=14.95995 -logp(e1,e2)=7.90234 -logp(e1,"e2,LHS)=6.75647 -logp(e2",LHS)=12.48692 -logp(e2,e1)=4.84261 -logp(e2,"e1,LHS)=4.28343 AGigaSim=0.80561 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.48551 ContainsX=0 Equivalence=0.088485 Exclusion=0.047945 GlueRule=0 GoogleNgramSim=0.33742 Identity=0 Independent=0.133904 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.018057 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.711609 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.97133 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.16667 WordLogCR=-0.40547 ,,, 0-0 1-0 2-1 , ForwardEntailment
[X] , by the commission on , by the committee on , PPDB2.0Score=4.72798 PPDB1.0Score=4.455730 -logp(LHS,e1)=1.06788 -logp(LHS,e2)=1.08079 -logp(e1,LHS)=12.97912 -logp(e1,e2)=2.74192 -logp(e1,"e2,LHS)=3.12909 -logp(e2",LHS)=11.96393 -logp(e2,e1)=1.71381 -logp(e2,"e1,LHS)=2.11389 AGigaSim=0.93546 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.05129 ContainsX=1 Equivalence=0.015084 Exclusion=0.003996 GlueRule=0 GoogleNgramSim=0.37061 Identity=0 Independent=0.283736 Lex(e1",e2)=61.10968 Lex(e2,e1)=61.10968 Lexical=1 LogCount=2.70805 MVLSASim=NA Monotonic=1 OtherRelated=0.088580 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.608604 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=3 UnalignedTarget=3 WordCountDiff=0 WordLenDiff=-0.25000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ReverseEntailment
[X] , of the establishment of a , of setting up a , PPDB2.0Score=4.71604 PPDB1.0Score=11.418730 -logp(LHS,e1)=0.00633 -logp(LHS,e2)=0.00464 -logp(e1,LHS)=14.62961 -logp(e1,e2)=6.06686 -logp(e1,"e2,LHS)=6.04977 -logp(e2",LHS)=13.91293 -logp(e2,e1)=5.35187 -logp(e2,"e1,LHS)=5.33310 AGigaSim=0.60409 Abstract=0 Adjacent=0 CharCountDiff=-10 CharLogCR=-0.51083 ContainsX=1 Equivalence=0.039250 Exclusion=0.000193 GlueRule=0 GoogleNgramSim=0.19636 Identity=0 Independent=0.304605 Lex(e1",e2)=61.60216 Lex(e2,e1)=61.60216 Lexical=1 LogCount=2.07944 MVLSASim=NA Monotonic=1 OtherRelated=0.173777 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.482175 SourceTerminalsButNoTarget=0 SourceWords=5 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=3 UnalignedTarget=2 WordCountDiff=-1 WordLenDiff=-1.20000 WordLogCR=-0.22314 ,,, 0-0 1-1 2-1 3-2 4-3 , ForwardEntailment
[S/.] ," yeah , it 's me "," yes , there is ", PPDB2.0Score=4.73759 PPDB1.0Score=25.046010 -logp(LHS,e1)=0.57536 -logp(LHS,e2)=0.74721 -logp(e1,LHS)=13.74912 -logp(e1,e2)=12.48327 -logp(e1,"e2,LHS)=8.74244 -logp(e2",LHS)=14.00043 -logp(e2,e1)=12.56274 -logp(e2,"e1,LHS)=8.99376 AGigaSim=0.57156 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.06899 ContainsX=0 Equivalence=0.030486 Exclusion=0.024516 GlueRule=0 GoogleNgramSim=0.11384 Identity=0 Independent=0.483288 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.022978 PhrasePenalty=1 RarityPenalty=0.00248 ForwardEntailment=0.438732 SourceTerminalsButNoTarget=0 SourceWords=5 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.55000 WordLogCR=-0.22314 ,,, 0-0 1-1 2-2 3-3 4-3 , Independent
[VP/PRP] , does n't want , does n't wanna do , PPDB2.0Score=4.70170 PPDB1.0Score=9.733060 -logp(LHS,e1)=2.72229 -logp(LHS,e2)=0 -logp(e1,LHS)=11.11977 -logp(e1,e2)=2.12538 -logp(e1,"e2,LHS)=0.72055 -logp(e2",LHS)=13.87978 -logp(e2,e1)=7.60768 -logp(e2,"e1,LHS)=3.48056 AGigaSim=0.76297 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.26826 ContainsX=0 Equivalence=0.290419 Exclusion=0.002614 GlueRule=0 GoogleNgramSim=0.48474 Identity=0 Independent=0.422195 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.002784 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.281989 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.96762 TargetFormality=0.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-0.16667 WordLogCR=0.28768 ,,, 0-0 1-1 2-2 2-3 , Independent
[VP/S] , acknowledging that , recognizing that , PPDB2.0Score=4.72629 PPDB1.0Score=3.738500 -logp(LHS,e1)=0.35394 -logp(LHS,e2)=0.46481 -logp(e1,LHS)=11.21638 -logp(e1,e2)=2.71630 -logp(e1,"e2,LHS)=2.50730 -logp(e2",LHS)=9.63315 -logp(e2,e1)=1.02220 -logp(e2,"e1,LHS)=0.92407 AGigaSim=0.95378 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.585413 Exclusion=0.003941 GlueRule=0 GoogleNgramSim=0.33538 Identity=0 Independent=0.037605 Lex(e1",e2)=60.31116 Lex(e2,e1)=60.31116 Lexical=1 LogCount=3.76120 MVLSASim=NA Monotonic=1 OtherRelated=0.007859 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.365181 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ,,, 0-0 1-1 , Equivalence
[VP] , trying to do , 're trying to do , PPDB2.0Score=4.70491 PPDB1.0Score=6.895060 -logp(LHS,e1)=0.53761 -logp(LHS,e2)=0.12114 -logp(e1,LHS)=14.67539 -logp(e1,e2)=2.73626 -logp(e1,"e2,LHS)=2.61494 -logp(e2",LHS)=15.68147 -logp(e2,e1)=4.15880 -logp(e2,"e1,LHS)=3.62102 AGigaSim=0.86461 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.28768 ContainsX=0 Equivalence=0.403186 Exclusion=0.001233 GlueRule=0 GoogleNgramSim=0.47652 Identity=0 Independent=0.060722 Lex(e1",e2)=61.92061 Lex(e2,e1)=61.92061 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.036413 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.498446 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.96804 TargetFormality=0.93160 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-0.08333 WordLogCR=0.28768 ,,, 0-0 0-1 1-2 2-3 , ReverseEntailment
[VP/VP] , strengthen its ability , strengthen their capacities , PPDB2.0Score=4.75052 PPDB1.0Score=8.293440 -logp(LHS,e1)=0 -logp(LHS,e2)=0.96046 -logp(e1,LHS)=15.97042 -logp(e1,e2)=4.33127 -logp(e1,"e2,LHS)=3.37623 -logp(e2",LHS)=16.56178 -logp(e2,e1)=3.96217 -logp(e2,"e1,LHS)=3.96759 AGigaSim=0.61881 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.20479 ContainsX=0 Equivalence=0.389110 Exclusion=0.007748 GlueRule=0 GoogleNgramSim=0.19519 Identity=0 Independent=0.280942 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.053430 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.268770 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.66667 WordLogCR=0 ,,, 0-0 1-1 2-2 , Equivalence
[X] , it is essential that , it 's very important that , PPDB2.0Score=4.72723 PPDB1.0Score=9.788920 -logp(LHS,e1)=0.16163 -logp(LHS,e2)=0.38946 -logp(e1,LHS)=11.29820 -logp(e1,e2)=2.33522 -logp(e1,"e2,LHS)=1.92885 -logp(e2",LHS)=16.64451 -logp(e2,e1)=7.45370 -logp(e2,"e1,LHS)=7.27517 AGigaSim=0.82374 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.22314 ContainsX=1 Equivalence=0.388305 Exclusion=0.002319 GlueRule=0 GoogleNgramSim=0.24396 Identity=0 Independent=0.213473 Lex(e1",e2)=62.20828 Lex(e2,e1)=62.20828 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.000448 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.395456 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-0.05000 WordLogCR=0.22314 ,,, 0-0 1-1 2-2 2-3 3-4 , ReverseEntailment
[X] , of communities , of local communities , PPDB2.0Score=4.67421 PPDB1.0Score=13.185150 -logp(LHS,e1)=1.50036 -logp(LHS,e2)=1.77237 -logp(e1,LHS)=13.42659 -logp(e1,e2)=5.94073 -logp(e1,"e2,LHS)=3.76524 -logp(e2",LHS)=15.00229 -logp(e2,e1)=7.24442 -logp(e2,"e1,LHS)=5.34093 AGigaSim=0.76797 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=0.35667 ContainsX=1 Equivalence=0.141776 Exclusion=0.005705 GlueRule=0 GoogleNgramSim=0.39245 Identity=0 Independent=0.163485 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.062174 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.626860 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99180 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-0.50000 WordLogCR=0.40547 ,,, 0-0 1-1 1-2 , ReverseEntailment
[ADJP/PP] , subject to the provisions , consistent with the requirements , PPDB2.0Score=4.67304 PPDB1.0Score=21.314980 -logp(LHS,e1)=0.39306 -logp(LHS,e2)=0.46471 -logp(e1,LHS)=8.89262 -logp(e1,e2)=9.05915 -logp(e1,"e2,LHS)=4.83153 -logp(e2",LHS)=12.16096 -logp(e2,e1)=12.25583 -logp(e2,"e1,LHS)=8.09987 AGigaSim=0.80666 Abstract=0 Adjacent=0 CharCountDiff=7 CharLogCR=0.24686 ContainsX=0 Equivalence=0.034289 Exclusion=0.010813 GlueRule=0 GoogleNgramSim=0.08281 Identity=0 Independent=0.532763 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.022020 PhrasePenalty=1 RarityPenalty=0.00248 ForwardEntailment=0.400115 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.75000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , Independent
[VP/NNS] , meet the following , conform to the following , PPDB2.0Score=4.71267 PPDB1.0Score=4.245060 -logp(LHS,e1)=0.35738 -logp(LHS,e2)=0 -logp(e1,LHS)=13.11397 -logp(e1,e2)=0.27065 -logp(e1,"e2,LHS)=0.36044 -logp(e2",LHS)=16.46036 -logp(e2,e1)=3.97441 -logp(e2,"e1,LHS)=3.70683 AGigaSim=0.86639 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=0.28768 ContainsX=0 Equivalence=0.070249 Exclusion=0.015591 GlueRule=0 GoogleNgramSim=0.51328 Identity=0 Independent=0.232058 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.028069 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.654033 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-0.08333 WordLogCR=0.28768 ,,, 0-0 0-1 1-2 2-3 , ReverseEntailment
[PP/PP] , in responding to the needs , to addressing the needs , PPDB2.0Score=4.69111 PPDB1.0Score=11.130190 -logp(LHS,e1)=0.21357 -logp(LHS,e2)=0 -logp(e1,LHS)=16.44042 -logp(e1,e2)=5.50379 -logp(e1,"e2,LHS)=3.39502 -logp(e2",LHS)=16.34945 -logp(e2,e1)=5.62640 -logp(e2,"e1,LHS)=3.30405 AGigaSim=0.81158 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.12260 ContainsX=0 Equivalence=0.089029 Exclusion=0.010831 GlueRule=0 GoogleNgramSim=0.33195 Identity=0 Independent=0.387148 Lex(e1",e2)=62.39060 Lex(e2,e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.043680 PhrasePenalty=1 RarityPenalty=0.00002 ForwardEntailment=0.469312 SourceTerminalsButNoTarget=0 SourceWords=5 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.60000 WordLogCR=-0.22314 ,,, 0-0 1-1 2-1 3-2 4-3 , ForwardEntailment
[VP/NP] , is contributing to , to contribute towards , PPDB2.0Score=4.67460 PPDB1.0Score=22.717390 -logp(LHS,e1)=0.61945 -logp(LHS,e2)=0.13562 -logp(e1,LHS)=14.48941 -logp(e1,e2)=11.29899 -logp(e1,"e2,LHS)=10.99320 -logp(e2",LHS)=14.12499 -logp(e2,e1)=11.41840 -logp(e2,"e1,LHS)=10.62878 AGigaSim=0.63894 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.15415 ContainsX=0 Equivalence=0.076745 Exclusion=0.003932 GlueRule=0 GoogleNgramSim=0.01630 Identity=0 Independent=0.478510 Lex(e1",e2)=62.61372 Lex(e2,e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.145298 PhrasePenalty=1 RarityPenalty=0.00091 ReverseEntailment=0.295514 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ,,, 0-0 1-1 2-2 , Independent
[X] ," , the board members "," , the committee members ", PPDB2.0Score=4.75518 PPDB1.0Score=9.004560 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=16.20780 -logp(e1,e2)=4.76076 -logp(e1,"e2,LHS)=4.66923 -logp(e2",LHS)=15.69084 -logp(e2,e1)=4.24380 -logp(e2,"e1,LHS)=4.15227 AGigaSim=0.92012 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.19106 ContainsX=1 Equivalence=0.069928 Exclusion=0.022207 GlueRule=0 GoogleNgramSim=0.43032 Identity=0 Independent=0.360032 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.012553 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.535279 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ForwardEntailment
[X] , of helping , of assistance for , PPDB2.0Score=4.70907 PPDB1.0Score=19.328190 -logp(LHS,e1)=1.66115 -logp(LHS,e2)=0.37397 -logp(e1,LHS)=14.50165 -logp(e1,e2)=8.85672 -logp(e1,"e2,LHS)=9.11671 -logp(e2",LHS)=14.82922 -logp(e2,e1)=10.47147 -logp(e2,"e1,LHS)=9.44429 AGigaSim=0.64020 Abstract=0 Adjacent=0 CharCountDiff=7 CharLogCR=0.53063 ContainsX=1 Equivalence=0.110849 Exclusion=0.000461 GlueRule=0 GoogleNgramSim=0.30471 Identity=0 Independent=0.341773 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.127216 PhrasePenalty=1 RarityPenalty=0.00005 ReverseEntailment=0.419701 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98320 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=0.50000 WordLogCR=0.40547 ,,, 0-0 1-1 1-2 , ReverseEntailment
[X] , sent a letter to , addressed a letter to , PPDB2.0Score=4.69486 PPDB1.0Score=9.229260 -logp(LHS,e1)=0.27996 -logp(LHS,e2)=0.08516 -logp(e1,LHS)=14.82150 -logp(e1,e2)=3.64022 -logp(e1,"e2,LHS)=3.44021 -logp(e2",LHS)=16.57552 -logp(e2,e1)=5.58904 -logp(e2,"e1,LHS)=5.19423 AGigaSim=0.95193 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.27193 ContainsX=1 Equivalence=0.545804 Exclusion=0.000014 GlueRule=0 GoogleNgramSim=0.60858 Identity=0 Independent=0.001037 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.000103 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.453042 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=0.97957 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.25000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , Equivalence
[X] , of the program to , of the programme are , PPDB2.0Score=4.69655 PPDB1.0Score=25.848740 -logp(LHS,e1)=0.08069 -logp(LHS,e2)=0 -logp(e1,LHS)=15.60306 -logp(e1,e2)=13.08816 -logp(e1,"e2,LHS)=10.99923 -logp(e2",LHS)=15.19480 -logp(e2,e1)=12.76058 -logp(e2,"e1,LHS)=10.59096 AGigaSim=0.60458 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.16252 ContainsX=1 Equivalence=0.265080 Exclusion=0.002369 GlueRule=0 GoogleNgramSim=0.30122 Identity=0 Independent=0.362098 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.000935 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.369517 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=0.98867 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=0 WordLenDiff=0.75000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ReverseEntailment
[X] , of the recommendations of the , the recommendations contained in the , PPDB2.0Score=4.68725 PPDB1.0Score=11.752930 -logp(LHS,e1)=0.26964 -logp(LHS,e2)=0.11309 -logp(e1,LHS)=12.52975 -logp(e1,e2)=5.72685 -logp(e1,"e2,LHS)=5.46894 -logp(e2",LHS)=12.67243 -logp(e2,e1)=6.02608 -logp(e2,"e1,LHS)=5.61163 AGigaSim=0.83439 Abstract=0 Adjacent=0 CharCountDiff=7 CharLogCR=0.21622 ContainsX=1 Equivalence=0.523491 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0.21541 Identity=0 Independent=0.000183 Lex(e1",e2)=61.60216 Lex(e2,e1)=61.60216 Lexical=1 LogCount=2.07944 MVLSASim=NA Monotonic=1 OtherRelated=0.000013 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.476312 SourceTerminalsButNoTarget=0 SourceWords=5 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=4 UnalignedTarget=4 WordCountDiff=0 WordLenDiff=1.40000 WordLogCR=0 ,,, 1-0 2-1 2-2 3-3 4-4 , Equivalence
[S/PP] , the commission took note , the committee took note , PPDB2.0Score=4.73468 PPDB1.0Score=8.586790 -logp(LHS,e1)=4.39893 -logp(LHS,e2)=3.90427 -logp(e1,LHS)=15.78789 -logp(e1,e2)=4.73921 -logp(e1,"e2,LHS)=2.86790 -logp(e2",LHS)=14.40159 -logp(e2,e1)=3.84758 -logp(e2,"e1,LHS)=1.48160 AGigaSim=0.89877 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.04256 ContainsX=0 Equivalence=0.226161 Exclusion=0.037849 GlueRule=0 GoogleNgramSim=0.42207 Identity=0 Independent=0.197835 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.034772 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.503384 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.25000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ForwardEntailment
[X] , responsibilities are , -rrb- is responsible for , PPDB2.0Score=4.67753 PPDB1.0Score=27.832860 -logp(LHS,e1)=0.08991 -logp(LHS,e2)=0 -logp(e1,LHS)=14.02956 -logp(e1,e2)=13.93900 -logp(e1,"e2,LHS)=12.01101 -logp(e2",LHS)=13.89450 -logp(e2,e1)=13.89386 -logp(e2,"e1,LHS)=11.87596 AGigaSim=0.27280 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.18232 ContainsX=1 Equivalence=0.002410 Exclusion=0.001024 GlueRule=0 GoogleNgramSim=0.05520 Identity=0 Independent=0.442097 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.122456 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.432012 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98966 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=2 WordLenDiff=-4.25000 WordLogCR=0.69315 ,,, 1-0 1-1 0-2 , Independent
[X] , non-governmental organisations , non-governmental organizations on , PPDB2.0Score=4.75496 PPDB1.0Score=25.669060 -logp(LHS,e1)=2.36142 -logp(LHS,e2)=0.05703 -logp(e1,LHS)=13.73709 -logp(e1,e2)=11.75315 -logp(e1,"e2,LHS)=11.64117 -logp(e2",LHS)=13.59547 -logp(e2,e1)=13.91591 -logp(e2,"e1,LHS)=11.49955 AGigaSim=0.58723 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.09531 ContainsX=1 Equivalence=0.115247 Exclusion=0.005361 GlueRule=0 GoogleNgramSim=0.32106 Identity=0 Independent=0.456319 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.089625 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.333448 SourceTerminalsButNoTarget=0 SourceWords=2 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=-4.16667 WordLogCR=0.40547 ,,, 0-0 1-1 , Independent
[S/.] , -i missed you ," i missed you , man ", PPDB2.0Score=4.70252 PPDB1.0Score=10.757520 -logp(LHS,e1)=0 -logp(LHS,e2)=0.48551 -logp(e1,LHS)=15.65866 -logp(e1,e2)=5.41878 -logp(e1,"e2,LHS)=4.23893 -logp(e2",LHS)=16.06413 -logp(e2,e1)=5.33874 -logp(e2,"e1,LHS)=4.64439 AGigaSim=0.52453 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.32542 ContainsX=0 Equivalence=0.169903 Exclusion=0.001106 GlueRule=0 GoogleNgramSim=0.47240 Identity=0 Independent=0.445380 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.004204 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.379407 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=2 UnalignedTarget=0 WordCountDiff=2 WordLenDiff=-0.86667 WordLogCR=0.51083 ,,, 0-0 1-1 2-2 2-3 2-4 , Independent
[X] , order to fight , efforts to fight , PPDB2.0Score=4.73104 PPDB1.0Score=23.128650 -logp(LHS,e1)=0.00957 -logp(LHS,e2)=0.19237 -logp(e1,LHS)=15.73779 -logp(e1,e2)=11.97766 -logp(e1,"e2,LHS)=10.04042 -logp(e2",LHS)=15.09392 -logp(e2,e1)=11.15099 -logp(e2,"e1,LHS)=9.39654 AGigaSim=0.75511 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.13353 ContainsX=1 Equivalence=0.070255 Exclusion=0.022245 GlueRule=0 GoogleNgramSim=0.52144 Identity=0 Independent=0.240187 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.115984 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.551328 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.98830 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=0 WordLenDiff=0.66667 WordLogCR=0 ,,, 0-0 1-1 2-2 , ReverseEntailment
